2011;10;2011.03.12.;0;0 Ft;22;2 521 610 Ft;2926;20 075 Ft;85493;1 335 Ft;17;31;32;53;72
2011;9;2011.03.05.;0;0 Ft;22;2 261 585 Ft;1917;27 480 Ft;69166;1 480 Ft;1;56;69;75;76
2011;8;2011.02.26.;0;0 Ft;32;1 517 470 Ft;3218;15 975 Ft;81903;1 220 Ft;5;22;51;70;72
2011;7;2011.02.19.;0;0 Ft;26;1 872 880 Ft;2425;21 260 Ft;62456;1 605 Ft;15;38;66;70;76
2011;6;2011.02.12.;1;556 859 255 Ft;78;750 625 Ft;4620;13 420 Ft;107879;1 115 Ft;5;15;36;73;75
2011;5;2011.02.05.;0;0 Ft;27;1 904 060 Ft;2405;22 635 Ft;76829;1 380 Ft;1;2;18;58;74
2011;4;2011.01.29.;0;0 Ft;47;1 068 760 Ft;3881;13 705 Ft;93680;1 105 Ft;12;21;33;57;59
2011;3;2011.01.22.;0;0 Ft;19;2 684 685 Ft;1612;33 505 Ft;57243;1 835 Ft;26;39;70;71;82
2011;2;2011.01.15.;0;0 Ft;33;1 678 430 Ft;3183;18 425 Ft;89842;1 270 Ft;3;10;48;61;76
2011;1;2011.01.08.;0;0 Ft;43;1 138 755 Ft;2732;18 980 Ft;68153;1 480 Ft;5;30;55;70;85
